代码	名称	公告时间	类型	公告内容
600578	京能电力	2025-08-23	报表披露	2025年中报归属净利润19.49亿元，同比增长116.63%，基本每股收益0.28元
600602	云赛智联	2025-08-23	报表披露	2025年中报归属净利润9501万元，同比下降15.94%，基本每股收益0.0695元
600604	市北高新	2025-08-23	报表披露	2025年中报归属净利润-1.424亿元，同比下降4.53%，基本每股收益-0.08元
600615	鑫源智造	2025-08-23	报表披露	2025年中报归属净利润978.7万元，同比增长284.45%，基本每股收益0.043元
600640	国脉文化	2025-08-23	报表披露	2025年中报归属净利润1392万元，同比增长18.89%，基本每股收益0.0175元
600643	爱建集团	2025-08-23	报表披露	2025年中报归属净利润1.403亿元，同比下降33.26%，基本每股收益0.088元
600648	外高桥	2025-08-23	报表披露	2025年中报归属净利润1.023亿元，同比下降27.74%，基本每股收益0.08元
600664	哈药股份	2025-08-23	报表披露	2025年中报归属净利润2.597亿元，同比下降24.37%，基本每股收益0.1元
600679	上海凤凰	2025-08-23	报表披露	2025年中报归属净利润4787万元，同比增长17.87%，基本每股收益0.0929元
600693	东百集团	2025-08-23	报表披露	2025年中报归属净利润7156万元，同比增长2.40%，基本每股收益0.0823元
600697	欧亚集团	2025-08-23	报表披露	2025年中报归属净利润1438万元，同比增长0.66%，基本每股收益0.09元
600698	湖南天雁	2025-08-23	报表披露	2025年中报归属净利润116.9万元，同比增长3.47%，基本每股收益0.0011元
600702	舍得酒业	2025-08-23	报表披露	2025年中报归属净利润4.433亿元，同比下降24.98%，基本每股收益1.356元
600712	南宁百货	2025-08-23	报表披露	2025年中报归属净利润-1338万元，同比下降653.31%，基本每股收益-0.0246元
600716	凤凰股份	2025-08-23	报表披露	2025年中报归属净利润1104万元，同比增长188.41%，基本每股收益0.0118元
600717	天津港	2025-08-23	报表披露	2025年中报归属净利润5.033亿元，同比下降18.33%，基本每股收益0.17元
600738	丽尚国潮	2025-08-23	报表披露	2025年中报归属净利润7973万元，同比增长9.46%，基本每股收益0.11元
600753	*ST海钦	2025-08-23	报表披露	2025年中报归属净利润746.9万元，同比增长120.41%，基本每股收益0.032元
600763	通策医疗	2025-08-23	报表披露	2025年中报归属净利润3.212亿元，同比增长3.67%，基本每股收益0.72元
600782	新钢股份	2025-08-23	报表披露	2025年中报归属净利润1.111亿元，同比增长247.20%，基本每股收益0.03元
600784	鲁银投资	2025-08-23	报表披露	2025年中报归属净利润1.292亿元，同比下降27.35%，基本每股收益0.19元
600794	保税科技	2025-08-23	报表披露	2025年中报归属净利润4867万元，同比下降65.45%，基本每股收益0.04元
600802	福建水泥	2025-08-23	报表披露	2025年中报归属净利润2067万元，同比增长119.70%，基本每股收益0.045元
600835	上海机电	2025-08-23	报表披露	2025年中报归属净利润4.907亿元，同比下降6.67%，基本每股收益0.48元
600847	万里股份	2025-08-23	报表披露	2025年中报归属净利润-1868万元，同比下降44.56%，基本每股收益-0.12元
600862	中航高科	2025-08-23	报表披露	2025年中报归属净利润6.05亿元，同比增长0.24%，基本每股收益0.43元
600869	远东股份	2025-08-23	报表披露	2025年中报归属净利润1.435亿元，同比增长210.60%，基本每股收益0.0647元
600874	创业环保	2025-08-23	报表披露	2025年中报归属净利润4.729亿元，同比增长12.09%，基本每股收益0.3元
600895	张江高科	2025-08-23	报表披露	2025年中报归属净利润3.691亿元，同比增长38.64%，基本每股收益0.23元
600917	重庆燃气	2025-08-23	报表披露	2025年中报归属净利润1.054亿元，同比下降28.90%，基本每股收益0.068元
600919	江苏银行	2025-08-23	报表披露	2025年中报归属净利润202.4亿元，同比增长8.05%，基本每股收益1.03元
600975	新五丰	2025-08-23	报表披露	2025年中报归属净利润4523万元，同比增长118.32%，基本每股收益0.04元
600988	赤峰黄金	2025-08-23	报表披露	2025年中报归属净利润11.07亿元，同比增长55.79%，基本每股收益0.63元
601008	连云港	2025-08-23	报表披露	2025年中报归属净利润5570万元，同比下降41.58%，基本每股收益0.04元
601012	隆基绿能	2025-08-23	报表披露	2025年中报归属净利润-25.69亿元，同比增长50.88%，基本每股收益-0.34元
601158	重庆水务	2025-08-23	报表披露	2025年中报归属净利润4.579亿元，同比增长10.06%，基本每股收益0.1元
601226	华电科工	2025-08-23	报表披露	2025年中报归属净利润5409万元，同比增长47.07%，基本每股收益0.0466元
601368	绿城水务	2025-08-23	报表披露	2025年中报归属净利润2689万元，同比下降60.35%，基本每股收益0.0305元
601369	陕鼓动力	2025-08-23	报表披露	2025年中报归属净利润4.137亿元，同比下降9.75%，基本每股收益0.24元
601588	北辰实业	2025-08-23	报表披露	2025年中报归属净利润-15.85亿元，同比下降114.73%，基本每股收益-0.47元
601608	中信重工	2025-08-23	报表披露	2025年中报归属净利润2.032亿元，同比增长6.39%，基本每股收益0.0444元
601677	明泰铝业	2025-08-23	报表披露	2025年中报归属净利润9.403亿元，同比下降12.11%，基本每股收益0.75元
601718	际华集团	2025-08-23	报表披露	2025年中报归属净利润-7903万元，同比下降319.75%，基本每股收益-0.018元
601766	中国中车	2025-08-23	报表披露	2025年中报归属净利润72.46亿元，同比增长72.48%，基本每股收益0.25元
601777	千里科技	2025-08-23	报表披露	2025年中报归属净利润3117万元，同比增长19.00%，基本每股收益0.0069元
601878	浙商证券	2025-08-23	报表披露	2025年中报归属净利润11.49亿元，同比增长46.49%，基本每股收益0.25元
601898	XD中煤能	2025-08-23	报表披露	2025年中报归属净利润77.05亿元，同比下降21.28%，基本每股收益0.58元
601918	新集能源	2025-08-23	报表披露	2025年中报归属净利润9.204亿元，同比下降21.72%，基本每股收益0.36元
601958	金钼股份	2025-08-23	报表披露	2025年中报归属净利润13.82亿元，同比下降8.27%，基本每股收益0.428元
601963	重庆银行	2025-08-23	报表披露	2025年中报归属净利润31.9亿元，同比增长5.39%，基本每股收益0.92元
603001	奥康国际	2025-08-23	报表披露	2025年中报归属净利润-9204万元，同比下降364.28%，基本每股收益-0.2295元
603005	晶方科技	2025-08-23	报表披露	2025年中报归属净利润1.649亿元，同比增长49.78%，基本每股收益0.25元
603012	创力集团	2025-08-23	报表披露	2025年中报归属净利润8177万元，同比下降17.06%，基本每股收益0.13元
603032	德新科技	2025-08-23	报表披露	2025年中报归属净利润2235万元，同比增长187.09%，基本每股收益0.1元
603041	美思德	2025-08-23	报表披露	2025年中报归属净利润3247万元，同比下降42.72%，基本每股收益0.18元
603043	广州酒家	2025-08-23	业绩快报	2025年1-6月快报披露，营业总收入19.91亿元，归属净利润3910万元，基本每股收益0.0687元
603053	成都燃气	2025-08-23	报表披露	2025年中报归属净利润2.765亿元，同比增长0.91%，基本每股收益0.311元
603057	紫燕食品	2025-08-23	报表披露	2025年中报归属净利润1.046亿元，同比下降47.20%，基本每股收益0.2521元
603070	万控智造	2025-08-23	报表披露	2025年中报归属净利润4433万元，同比增长27.91%，基本每股收益0.11元
603078	江化微	2025-08-23	报表披露	2025年中报归属净利润4807万元，同比下降15.51%，基本每股收益0.1246元
603111	康尼机电	2025-08-23	报表披露	2025年中报归属净利润1.549亿元，同比增长41.74%，基本每股收益0.18元
603128	华贸物流	2025-08-23	报表披露	2025年中报归属净利润2.277亿元，同比下降24.87%，基本每股收益0.17元
603136	天目湖	2025-08-23	报表披露	2025年中报归属净利润5473万元，同比增长4.12%，基本每股收益0.2元
603156	养元饮品	2025-08-23	报表披露	2025年中报归属净利润7.439亿元，同比下降27.76%，基本每股收益0.5903元
603181	皇马科技	2025-08-23	报表披露	2025年中报归属净利润2.187亿元，同比增长14.67%，基本每股收益0.38元
603209	兴通股份	2025-08-23	报表披露	2025年中报归属净利润1.356亿元，同比下降24.80%，基本每股收益0.47元
603267	鸿远电子	2025-08-23	报表披露	2025年中报归属净利润1.839亿元，同比增长52.96%，基本每股收益0.8元
603322	超讯通信	2025-08-23	报表披露	2025年中报归属净利润7209万元，同比增长155.26%，基本每股收益0.46元
603333	尚纬股份	2025-08-23	报表披露	2025年中报归属净利润-3162万元，同比下降1131.88%，基本每股收益-0.05元
603379	三美股份	2025-08-23	报表披露	2025年中报归属净利润9.946亿元，同比增长159.22%，基本每股收益1.63元
603409	汇通控股	2025-08-23	报表披露	2025年中报归属净利润7010万元，同比下降15.45%，基本每股收益0.61元
603516	淳中科技	2025-08-23	报表披露	2025年中报归属净利润-4002万元，同比下降201.99%，基本每股收益-0.2元
603529	爱玛科技	2025-08-23	报表披露	2025年中报归属净利润12.13亿元，同比增长27.56%，基本每股收益1.44元
603568	伟明环保	2025-08-23	报表披露	2025年中报归属净利润14.25亿元，同比增长0.13%，基本每股收益0.84元
603577	汇金通	2025-08-23	报表披露	2025年中报归属净利润6145万元，同比增长11.87%，基本每股收益0.1812元
603610	麒盛科技	2025-08-23	报表披露	2025年中报归属净利润1.057亿元，同比增长24.18%，基本每股收益0.3元
603615	茶花股份	2025-08-23	报表披露	2025年中报归属净利润-366.6万元，同比增长71.09%，基本每股收益-0.02元
603669	灵康药业	2025-08-23	报表披露	2025年中报归属净利润-3573万元，同比增长11.55%，基本每股收益-0.05元
603678	火炬电子	2025-08-23	报表披露	2025年中报归属净利润2.613亿元，同比增长59.04%，基本每股收益0.57元
603679	华体科技	2025-08-23	报表披露	2025年中报归属净利润-2511万元，同比下降60.64%，基本每股收益-0.1528元
603682	锦和商管	2025-08-23	报表披露	2025年中报归属净利润7545万元，同比增长224.95%，基本每股收益0.16元
603686	福龙马	2025-08-23	报表披露	2025年中报归属净利润9374万元，同比下降0.93%，基本每股收益0.23元
603688	石英股份	2025-08-23	报表披露	2025年中报归属净利润1.068亿元，同比下降58.41%，基本每股收益0.2元
603729	龙韵股份	2025-08-23	报表披露	2025年中报归属净利润-1469万元，同比下降81.26%，基本每股收益-0.16元
603733	仙鹤股份	2025-08-23	报表披露	2025年中报归属净利润4.745亿元，同比下降13.80%，基本每股收益0.67元
603755	日辰股份	2025-08-23	报表披露	2025年中报归属净利润3523万元，同比增长22.64%，基本每股收益0.3625元
603758	秦安股份	2025-08-23	报表披露	2025年中报归属净利润8039万元，同比增长29.97%，基本每股收益0.19元
603787	新日股份	2025-08-23	报表披露	2025年中报归属净利润6080万元，同比增长21.73%，基本每股收益0.26元
603813	*ST原尚	2025-08-23	报表披露	2025年中报归属净利润-2730万元，同比下降52.75%，基本每股收益-0.26元
603816	顾家家居	2025-08-23	报表披露	2025年中报归属净利润10.21亿元，同比增长13.89%，基本每股收益1.26元
603822	嘉澳环保	2025-08-23	报表披露	2025年中报归属净利润-7823万元，同比下降4.73%，基本每股收益-1.018元
603882	金域医学	2025-08-23	报表披露	2025年中报归属净利润-8481万元，同比下降194.60%，基本每股收益-0.18元
603885	吉祥航空	2025-08-23	报表披露	2025年中报归属净利润5.055亿元，同比增长3.29%，基本每股收益0.23元
603889	新澳股份	2025-08-23	报表披露	2025年中报归属净利润2.706亿元，同比增长1.67%，基本每股收益0.37元
603919	金徽酒	2025-08-23	报表披露	2025年中报归属净利润2.983亿元，同比增长1.12%，基本每股收益0.59元
603931	格林达	2025-08-23	报表披露	2025年中报归属净利润6139万元，同比下降20.95%，基本每股收益0.31元
603936	博敏电子	2025-08-23	报表披露	2025年中报归属净利润3789万元，同比下降31.38%，基本每股收益0.06元
